Category,Brand_Name,Product Name,Price,Actual Price,Weight/Quantity,Offer,Ratings,Description,Image_url
Buy Household Items Online,Inspiredkraft,Big Size Household Stick Candles,₹125,₹399,N/A,30% OFF,4.3,Home lites Matchbox Big is specialized in providing safety wax match box that are of greater quality. The sticks of this match box burns with one strike with no any sparkle. It is one of the most main things in the family. Counting the number of times matches are used would be a waste of breath. This are additional long match sticks lasts longer that allow less loss of match sticks as they last longer.,https://www.bigbasket.com/media/uploads/p/l/40027412_1-home-lite-matchbox-big.jpg
Buy Household Items Online,Ariel,Liquid Detergent Top Load - Stain Removal in Washing Machine,₹512.71,₹649,3.2 L,21% OFF,4.1,"Stain removal: New Ariel Matic Top Load Liquid detergent removes tough stains in 1 washNo residue: Ariel Matic laundry liquid detergent dissolves quickly in water and leaves no residue on your clothesColour protection: Ariel's no bleach formula protects colours from fading, keeping your clothes bright wash after washFresh fragrance: Ariel washing liquid has a refreshing long-lasting fragrance that keeps your clothes looking and feeling freshDesigned for washing machines: Ariel is a top brand recommended by leading washing machine manufacturers globally like LG, and Panasonic",https://www.bigbasket.com/media/uploads/p/l/40323286_3-ariel-matic-top-load-liquid-detergent.jpg
Buy Household Items Online,Scotch Brite,Sponge Wipes,₹70,₹75,1 pc,7% OFF,4.2,"Scotch-Brite Sponge Wipe is a kitchen cloth that comes in a pack of 5. This kitchen cloth is made with the finest quality, super-absorbent cellulose sponge material. It is great to use as a dusting cloth or to wipe water spills. It is highly absorbent and more durable than any other cloth. It cleans any surface efficiently by trapping the dirt. This cloth is built to last long and is best for everyday use. You can use it to wipe up spills, clean the kitchen, handle hot pans, etc.",https://www.bigbasket.com/media/uploads/p/l/40080797_7-scotch-brite-sponge-wipe-large.jpg
Buy Household Items Online,Harpic,Disinfectant Toilet Cleaner Liquid - Original,₹105,₹99,500 ml,34% OFF,3.9,About the ProductBB Home Toilet Cleaner kills 99.99% of germs and is the ideal product for your toilet cleaning solution. It comes in a 1-litre bottle pack. Its special solution helps in removing limescale and yellow stains and keeps your bathroom free from the foul odour. Its thick blue liquid clings to toilet surfaces and fights tough stains to give you a sparklingly clean look.It has an easy-to-use nozzle that helps to apply the liquid on tough-to-reach spots in toilet pot rims. Packed with industry-benchmarked solutions. BB Home Toilet Cleaner works effectively on both Western and Indian-style toilet bowls in removing limescale and yellow stains giving your toilet bowl a sparkling look and pleasant odour with each usage. BB Home is a Made in India brand that caters to your house cleaning needs with quality-based products at an affordable price. Know more products fromBB Home.,https://www.bigbasket.com/media/uploads/p/l/1224202_2-bb-home-toilet-cleaner-original.jpg
Buy Household Items Online,Om Bhakti,"Pancha Deepa Oil - Blend Of 5 Oils, For Pooja Purpose",₹278,₹240,1 L,13% OFF,4.1,"Immerse yourself in the sacred blend of five potent oils with Anandam Pancha Thyla Pooja Oil. Crafted for divine rituals, it elevates your spiritual practices with its pure and aromatic essence, ensuring a serene and blessed atmosphere. Elevate your devotion with this exquisite, time-honoured elixir.",https://www.bigbasket.com/media/uploads/p/l/40141969_2-anandam-pooja-oil-pancha-thyla.jpg
Buy Household Items Online,Tru Nature,Anti-Mosquito Body Roll-On,₹79.6,₹199,40 ml,60% OFF,4,"• 8 Hrs PROTECTION: The product provides effective protection against annoying mosquitoes for up to 8 Hrs.• PEDIATRICIAN & DERMATOLOGIST CERTIFIED: This anti-mosquito body roll-on is completely safe to use for kids and families as it is fully non-toxic and accredited by paediatricians and dermatologists.• POWERFUL ACTION POWERED BY NATURE: The product is manufactured from a blend of plant-based components, including a specific grade of eucalyptus and lemongrass oil.• DOES NOT CONTAIN TOXIC CHEMICALS: No gluten, silicone, sulfates, or parabens are included, and it is safe to use constantly for a very long time.• MADE WITH CARE: The product was made without causing any harm to animals and contains only natural active ingredients that have been approved by the National Biodiversity Authority. The product is also Vegan-certified and plastic-neutral.• REFRESHING NATURAL FRAGRANCE: The product's natural essential oil content creates a calming and pleasant atmosphere while in use.• LONG-LASTING & EFFECTIVE SPRAY: The spray works well for 8 hours in the air while providing potent defence against different mosquito species.• PROTECTS LIKE MOTHER NATURE: True nature products are made to protect you in a way that is similar to how nature does it. They keep pests away in a natural, chemical-free way, just like Mother Nature.",https://www.bigbasket.com/media/uploads/p/l/40313736_2-tru-nature-anti-mosquito-body-roll-on.jpg
Buy Household Items Online,Premier,Kitchen Towel - 2 Ply,₹149.6,₹170,2 pcs - (120 Pulls),12% OFF,4,"Premier Tissues India Ltd. is a pioneer in quality tissues for the Indian market. Being one of the leading manufacturers and exporters of tissues in the country, the company offers a wide range of tissue hygiene products, non-tissue hygiene products and jumbo rolls for hygiene product converters. Premier Kitchen towel which is a super absorbent, economic towel and wonderful for the office kitchen or household utilities. These are the finest affordable, excellent to use and soft enough. It is the best product for soaking excess oil from your favourite fried food and permits you to indulge more often. It is a unique two-ply coated product offered only by Premier Tissues.",https://www.bigbasket.com/media/uploads/p/l/101725_2-premier-kitchen-towel.jpg
Buy Household Items Online,Lizol,All In One Disinfectant Surface Cleaner Liquid - Lavender,₹418,₹440,2 L,₹22 OFF,4.2,"Lizol is India's No. 1 Household Cleaning Brand, highly recommended by the Indian Medical Association. Lizol guarantees to kill 99.99% of disease-causing bacteria as well as germs while leaving your room smelling fragrant with a wide variety of aromas. Suitable for households with pets. This cleaner removes 100 types of stains and germs and leaves a pleasant fragrance. Available variants are Pine, Floral, Citrus, Jasmine, Lavender, Sandal, and Neem in the sizes: 200 ml, 500 ml, 1L, 1.8L Refill, 2L, and 5L.",https://www.bigbasket.com/media/uploads/p/l/40200000_4-lizol-disinfectant-surface-floor-cleaner-liquid-lavender.jpg
Buy Household Items Online,Lizol,Disinfectant Surface & Floor Cleaner Liquid - Citrus,₹115,₹375,625 ml - Bottle,15% OFF,3.8,"About the Productbb home floor cleaner is the ideal companion for home floor cleaning needs. Made with a distinctive citrus formulation that kills 99.9 percent Germs and gives 10 times better cleaning and germ protection than standard phenyls, keeping the whole house cleaner. The power of lemon cleanses and leaves behind a very refreshing fragrance in your house. Have a germ-free home with this amazing formula. bb home is a Made in India brand that caters to your all-kitchen and housing needs with quality-based products at an affordable price. Know more products fromBB Home:",https://www.bigbasket.com/media/uploads/p/l/40206004_5-bb-home-disinfectant-floor-surface-cleaner-citrus-kills-999-germs.jpg
Buy Household Items Online,HIT,Cockroach Killer Spray,₹99,₹275,200 ml,₹28 OFF,4.2,"Cockroaches hide in hard-to-reach places like inside the sink pipe, under the cylinder, under the fridge etc. and hence they escape from regular and monthly kitchen cleaning regimen. Behind your back, they crawl on food and utensils, transferring germs and spreading Food Poisoning. Which is why, it is important to get rid of hidden cockroaches with a specialist solution, this HIT cockroach killer spray. Its â€˜Deep Reach Nozzleâ€™ kills even the hidden cockroaches.",https://www.bigbasket.com/media/uploads/p/l/40183658_5-hit-cockroach-killer-spray.jpg
Buy Household Items Online,Tide,Matic Liquid Detergent Top Load - Stain Removal In Washing Machine,₹169,₹440,2 kg - Pouch,₹44 OFF,4.2,"Genteel Matic detergent liquid for the washing machine is an all-purpose laundry detergent from the house of Godrej. It is the best solution for your everyday clothes. The special strong formula of Genteel washing machine liquid delivers absolute cleansing for whites as well as your coloured clothes. Genteel has an added fabric conditioner that softens the fabric and leaves your clothes with a lingering fragrance. This liquid detergent for top-load washing machines has a functionally superior design that is easy to handle. The pH-neutral no-soda formula prevents your clothes from shrinking and fading.This top-load washing machine liquid is ideal for all those clothes that need a little extra care because it's safe and gentle on your expensive lingerie, shawls, silks, Woolens and even babywear.",https://www.bigbasket.com/media/uploads/p/l/1224051_2-genteel-liquid-detergent-for-both-top-load-front-load-washing.jpg
Buy Household Items Online,Origami,2 Ply Kitchen Tissue Paper Roll,₹180.5,₹190,N/A,₹10 OFF,3.9,"About the Productbb home Kitchen Towel 2 Ply is made with 100% virgin pulp/paper. It is highly absorbent and soft, perfect for multipurpose use. It is a lint-free kitchen towel that comes in a smart size which saves paper. It stays soft on your hand. These tissues are biodegradable and a great alternative to cloth handkerchiefs. They are a great option for household cleaning. It is safe, eco-friendly, and hygienic to use. These are gentle on your skin and are perfect for one-time use. It cleans dust and food spills quite effectively. It can also be used to remove tough stains from the kitchen counter or the cooktop. bb home is a well-known brand that provides a wide range of home cleaning solutions.",https://www.bigbasket.com/media/uploads/p/l/40201018_4-bb-home-kitchen-towel-2-ply-100-virgin-pulppaper.jpg
Buy Household Items Online,bb home,Toilet Tissue Paper Roll - 3 Ply,₹325,₹499,200 pulls - (Pack of 10),35% OFF,3.9,"Origami Toilet Paper Rolls: 100% cellulose fiber for an eco-friendly, premium finish. Thick and super-soft, suitable for all skin types both for adults and children. Versatile for quick clean-ups, providing a luxurious bathroom experience. Highly absorbent, flushable, fits standard holders. Hygienic and safe to use. Free from dyes, fragrances, and optical brightening agents. Ideal for your family's needs",https://www.bigbasket.com/media/uploads/p/l/40000666_5-origami-tissue-roll-3-ply.jpg
Buy Household Items Online,Surf Excel,Detergent Bar,₹10,₹35,80 g,11% OFF,4.2,"Surf Excel detergent bar is India's most premium detergent bar and is developed with a unique patented technology. Surf Excel bar combines the power of four products - vinegar, blue bleach, and lemon into just one product, thereby helping you fight and remove tough stains easily. This helps you save time, money, and effort you put behind laundry. With just one product, Surf Excel Bar, you can easily remove tough stains like tea, coffee, turmeric, curry, ketchup, and chocolate. Besides the 95g pack, Surf Excel Bar is also available across other convenient pack sizes such as 150g, 250g, 400g, and 800g (4 packs of 200g each). All you need to do is apply the bar on the tough stains, scrub a little, and then wash the garment as usual, and voila, you have spotless clean clothes. Unlike most popular brands, the effort required when using Surf Excel Bar is far lesser and makes your laundry process a less tedious chore. It is gentle on both your clothes and your hands. Surf Excel Bar removes tough stains easily and works like your own personal stain eraser! So what are you waiting for? Try Surf Excel Bar and make your laundry experience a happy, effortless one!",https://www.bigbasket.com/media/uploads/p/l/40019095_2-surf-excel-detergent-bar.jpg
Buy Household Items Online,Pril,Dishwash Liquid Gel - Lime,₹464,₹499,2 L - Bottle,₹35 OFF,4.3,"Pril Lime Liquid Dishwash is the most potent liquid identified for dissolving high grease, powered with the speedy dry formula. It is gentle on the skin, non-messy, and doesn't leave any residue. It includes a liquid line with an extensive array of fragrances. It cleans dishes more thoroughly than just clean dishes, which not only look spotless but also smell good, along with antibacterial properties that kill 99.99% of germs.",https://www.bigbasket.com/media/uploads/p/l/100134172_6-pril-dishwash-liquid-lime.jpg
Buy Household Items Online,Lizol,All In One Disinfectant Surface Cleaner Liquid - Citrus,₹213.4,₹220,1 L,₹7 OFF,4.2,"Lizol is India's No.1 Floor Cleaner, highly recommended by the Indian Medical Association. Lizol Surface Cleaner guarantees to kill 99.9% bacteria#, fungi^ & viruses^ (including Covid-19 virus) while leaving your workplace smelling fresh with a refreshing citrus fragrance. Lizol Disinfectant Cleaner also cleans tough stains when used undiluted. It is available in other variants like Floral, Lavender in the sizes: 500 ml, 975 ml, 1L, 2L and 5L.?1vs phenyls & detergents as per standard testing protocol.2As per lab testing done on representative bacteria, virus such as Covid-19, H1N1, RSV and Parainfluenza when used at 1:250 dilution and fungi-Aspergillus sp when used undiluted.",https://www.bigbasket.com/media/uploads/p/l/40198234_4-lizol-disinfectant-surface-floor-cleaner-liquid-citrus.jpg
Buy Household Items Online,Herbiza,"Natural Glass Cleaner Spray - Provides Shine, Removes Tough Stains",₹165,₹160,250 ml - Bottle,22% OFF,4.2,"A dirty glass surface can be an eyesore. While dust and germs tend to accumulate on glass surfaces, regularly cleaning them can help retain their shine and luster. To keep your windows, appliances, cupboards and furniture tip-top, the Colin Glass and Surface Cleaner is a must-have among your household cleaning products. Its new powerful formula effortlessly removes hard water stains, accumulated dirt and other tough stains.Colin Glass Cleaner and Surface Cleaner is an all-round household cleaner that keeps your glass surfaces looking like new. It contains vinegar as one of its main ingredients. Vinegar is known for its strong cleansing action that not only removes the dust but makes them simply spick and span. The surface cleaner provides streak free shine and is not too harsh on the skin. Colin has a fragrant formula does not bother your nose. Its convenient trigger helps you spray directly on the stains for maximum effectiveness.It makes cleaning all kinds of glass and generally shiny surfaces as simple as a breeze. Colin Glass and surface cleaner, with the power of shine boosters, besides removing dirt, also provides 2 times more shine than regular cleaners. Colin cleans every surface thoroughly by cutting through all kinds of dirt, oil and grease stains revealing clean and shiny surfaces. Colin glass and surface cleaner is perfect for use on glass surfaces, wash basins and toilets, window grills and pipes, taps, bath tubs and showers, fridge, oven, kitchen cabinets, ceramic floors and wall tiles.",https://www.bigbasket.com/media/uploads/p/l/1207194_14-colin-glass-cleaner-liquid-spray.jpg
Buy Household Items Online,Exo,Safai Steel Scrubber - Rust Free,₹13,₹15,12 g,13% OFF,4,"Exo Safai Steel scrubber scrubs away the toughest of grease, oil stains and dried food stains from utensils without leaving any scratches or hurting your hands. It is utilized for cleaning and scrubbing pots, baking dishes, pans, broiler pans, and grill ovens.",https://www.bigbasket.com/media/uploads/p/l/1230055_1-exo-safai-steel-scrubber-rust-free.jpg
Buy Household Items Online,Wheel,Active Detergent Powder - Green Lemon & Jasmine,₹138,₹965,8 kg,20% OFF,4.2,"Trusted by over 190 million households in India, Active Wheel 2-in-1 detergent powder is now available with the power of real lemons and flowers. Active Wheel's 2-in-1 shield is here to ensure that your clothes are clean and smell fresh all day long. The lemons help shield your clothes against dirt and bacteria, while the natural fragrance of flowers kills malodour, immersing you in a bloom of fresh flowers. Active Wheel 2-in-1 detergent powder also makes your laundry experience easy, lathering equally well in soft water as well as hard water. Get a long-lasting fragrance of fresh flowers from your clothes with every single wash. Active Wheel 2-in-1 detergent powder not only removes visible dirt but also kills invisible bacteria and leaves behind a trail of floral freshness on your clothes. With every wash, you can experience frizzy fresh, sparkling clean, and floral essence now in every fibre of your clothes. Active Wheel 2-in-1 detergent powder is available in two variants â€“ Green Lemon + Jasmine and Lemon + Orange. Get the powerhouse of freshness packed and delivered right to your homes. Place your order today for a great laundry experience and experience the fresh aroma of cleanliness. Fresh Clothes, fresher thoughts â€“ no matter what! Active Wheel Detergent Bar lathers well and provides a deep clean for your clothes. Active Wheel Detergent Bar is gentle on hands and has a good fragrance, leaving your clothes not just clean but also fresh and fragrant. |",https://www.bigbasket.com/media/uploads/p/l/281513_18-wheel-green-lemon-jasmine-detergent-powder.jpg
Buy Household Items Online,Lizol,Disinfectant Surface & Floor Cleaner Liquid - Sandal,₹110,₹232,500 ml,₹7 OFF,4.2,"Lizol is India's No.1 Household Cleaning Brand, highly recommended by the Indian Medical Association. Lizol guarantees to kill 99.99% of disease-causing bacteria as well as germs while leaving your room smelling fragrant with a wide variety of aromas. This cleaner removes 100 types of Stains & Germs and leaves a Pleasant Fragrance. Available Variants are Pine, Floral, Citrus, Jasmine, Lavender, Sandal and Neem in the sizes: 200 ml, 500 ml, 975 ml, 1L, 1.8L Refill, 2 L and 5L.",https://www.bigbasket.com/media/uploads/p/l/1208846_5-lizol-disinfectant-floor-cleaner-liquid-sandal-kills-999-germs.jpg
Buy Household Items Online,Vim,Extra Anti Smell Dishwash Bar With Pudina,₹122,₹130,300 g,₹8 OFF,4,"About the ProductBB Home Dish wash Bar is enriched with the power of lemon, neem and aloe vera and gives you clean dishes by removing the toughest of stains. It is gentle on your skin and safe for your utensils. It does wonder in cleaning even in small quantities and provides the fastest removal of food stains, reducing the overall time and effort required to clean the utensils.The lemon has antibacterial properties and imparts freshness of lime. It doesn't leave the utensils greasy but gives them a nice shine as new. This dishwasher bar cleans tough stains easily and helps remove odour without any hassle. BB Home Dish wash bar provides a pleasant cleaning experience, as it gives a refreshing lemon fragrance during dishwash. It can safely be used for cleaning all types of utensils like stainless steel, ceramic, non - stick ware, glass etc.",https://www.bigbasket.com/media/uploads/p/l/1211934_4-bb-home-dishwash-bar-lemon.jpg
Buy Household Items Online,Colin,Glass & Multisurface Cleaner Spray - Lemon Burst,₹87.2,₹109,500 ml,20% OFF,4.1,"A dirty glass surface can be an eyesore. While dust and germs tend to accumulate on glass surfaces, regularly cleaning them can help retain their shine and lustre. To keep your windows, appliances, cupboards and furniture tip-top, the Colin Glass and Surface Cleaner is a must-have among your household cleaning products. Its new powerful formula effortlessly removes hard water stains, accumulated dirt and other tough stains.Colin Glass Cleaner and Surface Cleaner is an all-round household cleaner that keeps your glass surfaces looking like new. It contains vinegar as one of its main ingredients. Vinegar is known for its strong cleansing action that not only removes the dust but makes them simply spick and span. The surface cleaner provides streak free shine and is not too harsh on the skin. Colin has a fragrant formula does not bother your nose. Its convenient trigger helps you spray directly on the stains for maximum effectiveness.It makes cleaning all kinds of glass and generally shiny surfaces as simple as a breeze. Colin Glass and surface cleaner, with the power of shine boosters, besides removing dirt, also provides 2 times more shine than regular cleaners. Colin cleans every surface thoroughly by cutting through all kinds of dirt, oil and grease stains revealing clean and shiny surfaces. Colin glass and surface cleaner is perfect for use on glass surfaces, wash basins and toilets, window grills and pipes, taps, bath tubs and showers, fridge, oven, kitchen cabinets, ceramic floors and wall tiles.",https://www.bigbasket.com/media/uploads/p/l/40174606_13-colin-glass-cleaner-liquid-refill-pack-cleans-mirror-car-home-appliances.jpg
Buy Household Items Online,Surf Excel,Detergent Bar,₹20,₹35,150 g - Pouch,11% OFF,4.1,"Presenting the new Rin Bar, with the promise of whiter and brighter clothes so that you can dress to progress! As you stride forward on your journey through life, Rin Bar gives you the confidence to shine, all day, every day. Rin Bar removes the dirt from the toughest places like cuff and colour with just one stroke. It also leaves your clothes with a pleasant fragrance to keep you feeling fresh all day long. With Rin Bar by your side, let your confidence shine as bright as your clothes do!Rin Detergent Bar is extremely easy to use. Washing Instructions for Bright Clothes? Soak clothes in a bucket of water? Use Rin Bar directly on dirt areas, one stroke is enough? Use a scrubber to remove tougher dirt Rin Bar is available in convenient pack sizes of Rs. 5, Rs. 10, 250 g and 1000 g (4 packs of 250 g each). Rin Bar is here to help you achieve the all-round cleanliness your clothes need to shine bright. So what are you waiting for! Try the new Rin Bar to make clothes shine like new. Shine with your dazzling brightness for a long-lasting impression.",https://www.bigbasket.com/media/uploads/p/l/40002071_15-rin-rin-detergent-bar.jpg
Buy Household Items Online,Ariel,Matic Top Load Detergent Powder,₹1399,₹830,1 kg,₹5 OFF,4.1,"Surf Excel Matic has introduced a new and improved Top Load Detergent that gives you a machine wash as good as your momâ€™s hand wash. Its hand rub action power penetrates clothes and removes tough stains in the washing itself. This means no more soaking or scrubbing and saves the time and effort you put into everyday laundry. Just dump your clothes in the washing machine and leave the rest to Surf Excel Matic.Key Benefits:Tough stain removal in the machine with Surf Excel Matic.Surf Excel Matic Top Load is designed to work in high water levels (40 litres) of top load washing machines.Surf Excel Matic Top Load Laundry Detergent dissolves completely, leaving no residue on your clothes or in the machine.Surf Excel Matic Top Load Laundry Detergent has advanced technology that gives you handwash-like clean in the machine itself.1 Scoop of Surf Excel Matic equals 2 scoops of ordinary handwash detergent.Surf Excel Matic Top Load Laundry Detergent is the No.1 Matic detergent and is recommended by leading washing machine manufacturers such as IFB, Samsung, Bosch, Siemens, Panasonic, Electrolux, Kelvinator, and Videocon.Moreover, Surf Excel Matic is value for money as all you need is 1 scoop of detergent for a regular load of clothes.Now just dump your clothes in your top load washing machine without soaking and scrubbing them and get 100% tough stain removal.",https://www.bigbasket.com/media/uploads/p/l/1226022_1-surf-excel-matic-detergent-powder-top-load.jpg
Buy Household Items Online,Tide,Double Power Detergent Washing Powder - Jasmine & Rose,₹533.4,₹635,5 kg,16% OFF,4.2,"New Tide Plus Double Power detergent powder has Stain Magnets, which can remove the toughest of stains to give you STAINLESS WHITES. Tide Plus' improved formulation and enzyme system has been specially designed to beat tough kitchen stains and give you outstanding whiteness. We often get food stains while cooking, when kids eat, while spending time with family. Tide Plus Double Power has easy dissolution in water and great foaming properties which removes stains easily. It is available in a range of amazing iconic fragrances â€“ Jasmine & Rose and Lemon & Mint. The product works on both white and coloured clothes. Tide's Double Power refers to the superior formulation vs. Tide Naturals. Tide, a unit of Procter and Gamble, is the Worldâ€™s Oldest and Most Trusted Detergent brand and is the Market Leader in 23 Countries around the world.",https://www.bigbasket.com/media/uploads/p/l/40128633_13-tide-double-power-detergent-washing-powder-jasmine-rose.jpg
Buy baby care products online,Himalaya,"Total Care Baby Diaper Pants - Extra Large, 12-17 kg, With Anti-Rash Shield",₹1124.1,₹1249,54 pcs,₹125 OFF,4.2,"NEW IMPROVED Pampers all round protection pants have ANTI RASH BLANKET* containing Lotion with Aloe Vera, to keep your babyâ€™s skin protected from redness and rashes. Top quality diaper pants with Up to 100% WETNESS LOCK, keeps the pee locked inside and baby's bum stays dry for ALL NIGHT. Air channels & stretchy belt provides your baby breathable airy fit comfortable even in summers. Pampers unique Magic gel technology provides up to 12 hours of dryness and has up to 2X faster absorption The new and improved design has an EXTRA SOFT material and a fit that adapts to babyâ€™s movements for best comfort. Available in all sizes Small diapers, medium diaper pants, large size diaper pants, XL diapers, XXL diapers, XXXL diaper pants. Our pants with fun exterior graphics, fun designs of characters and a delightful fresh Aloe fragrance ensures you enjoy every change with your baby (*Blanket refers to soft topsheet with lotion Helps prevent rash due to wetness",https://www.bigbasket.com/media/uploads/p/l/1227695_3-pampers-diaper-pants-extra-large.jpg
Buy baby care products online,N/A,N/A,N/A,N/A,N/A,N/A,4.2,"Nestlé Nan Pro 2 is a spray dried Follow-up formula for infants after 6 months when they are not breastfed. Babies that receive the right nutrition in the first 2 years of life are much more likely to benefit from good health throughout childhood and adulthood. Nestlé develops infant nutrition products backed by evolving science and research. Innovation has been at the heart of Nestlé since its beginning. Bag-in-Box format ensures the freshness of the product, while the scoop makes it easy to measure and serve.Allergen Note :Contains Milk, Soy.",https://www.bigbasket.com/media/uploads/p/l/1201642_5-nestle-nan-pro-2-follow-up-formula-powder-after-6-months-stage-2.jpg
Buy baby care products online,Figaro,Olive Oil,₹1520,₹1100,1 L - Tin,₹79 OFF,4.4,"For almost a century, Figaro Olive Oil has exalted the virtues of olive oil. With a high heating point, it's perfect for sautéing, shallow frying, deep frying, roasting, and more. Elevate your culinary experience with Figaro, a trusted companion that celebrates the enduring goodness of olive oil in every dish.",https://www.bigbasket.com/media/uploads/p/l/40124588_9-figaro-olive-oil-pure.jpg
Buy baby care products online,N/A,N/A,N/A,N/A,N/A,N/A,4.3,"Ceregrow is a nutritious cereal with the goodness of multigrain, milk & fruits designed to meet the nutritional needs of your little one. It's packed with nourishment and the benefit of 16 vitamins & minerals. It helps support the physical growth & development of the child. Ceregrow is a rich source of iron that helps in normal cognitive development. Crafted for your little one, it has immuno-nutrients like vitamin A, C, D, iron & zinc, which help support normal immune system function.Allergen Note :Contains Wheat, Milk, Oats and Braley",https://www.bigbasket.com/media/uploads/p/l/1201654_4-nestle-baby-food-ceregrow-2x300-g-multipack.jpg
Buy baby care products online,Pampers,All Round Protection Pant Style Baby Diapers - XL,₹387,₹399,16 pcs,₹12 OFF,4,"NEW IMPROVED Pampers all round protection pants have ANTI RASH BLANKET* containing Lotion with Aloe Vera, to keep your baby's skin protected from redness and rashes. Top quality diaper pants with Up to 100% WETNESS LOCK, keep the pee locked inside and baby's bum stays dry for ALL NIGHT. Air channels & stretchy belt provides your baby breathable airy fit comfortable even in summer. Pampers unique Magic gel technology provides up to 12 hours of dryness and has up to 2X faster absorption The new and improved design has an EXTRA SOFT material and a fit that adapts to baby's movements for best comfort. Available in all sizes Small diapers, medium diaper pants, large size diaper pants, XL diapers, XXL diapers, XXXL diaper pants. Our pants with fun exterior graphics, fun designs of characters and a delightful fresh Aloe fragrance ensures you enjoy every change with your baby (*Blanket refers to soft topsheet with lotion Helps prevent rash due to wetness",https://www.bigbasket.com/media/uploads/p/l/40185708_7-pampers-diaper-pants-xxl.jpg
Buy baby care products online,Pampers,Premium Care Diaper Pants - Large,₹1616.23,₹2099,88 pcs,23% OFF,4,"New pampers premium care pants with 360-degree cottony softness give your baby the ultimate comfort all day, all night long. Pampers premium care pants contain soothing lotion with aloe vera to protect your baby's skin from rashes, while its 10 million micropores allow your baby's skin to breathe. Its 12-hour leak lock facility keeps your baby dry and away from wetness.Experience 5-star comfort with unique added features like a wetness indicator that turns yellow to blue indicating when you may change the diaper and a disposal tape to help you with easy disposal. Pampers premium pants are available in the newborn (NB), S, M, L, XL & XXL sizes.",https://www.bigbasket.com/media/uploads/p/l/1227698_3-pampers-premium-care-diapers-large.jpg
Buy baby care products online,Pampers,"Premium Care Diaper Pants - Extra Large, 12-17 kg, Lotion with Aloe Vera",₹697.88,₹849,24 pcs,18% OFF,4.1,"New pampers premium care pants with 360-degree cottony softness give your baby the ultimate comfort all day, all night long. Pampers premium care pants contain soothing lotion with aloe vera to protect your baby's skin from rashes, while its 10 million micropores allow your baby's skin to breathe. Its 12-hour leak lock facility keeps your baby dry and away from wetness.Experience 5-star comfort with unique added features like a wetness indicator that turns yellow to blue indicating when you may change the diaper and a disposal tape to help you with easy disposal. Pampers premium pants are available in the newborn (NB), S, M, L, XL & XXL sizes.",https://www.bigbasket.com/media/uploads/p/l/1227696_3-pampers-premium-care-diaper-pants-xl-12-17-kg-lotion-with-aloe-vera.jpg
Buy baby care products online,Nestle Nan Pro,Stage 2 Follow Up Formula Milk Powder For Babies After 6 Months With DHA-ARA,₹825,N/A,400 g - Bag-In-Box,N/A,4,"Nestle Nan Excellapro® 1 is a spray dried infant formula with Probiotic & HMOs for infants from birth when they are not breastfed. Please consult your healthcare professional for guidance. HMOs are oligosaccharides. 2'FL & LNnT are two of the most abundant HMOs. L. reuteri is a probiotic. Under license from BioGaia AB. Over 155 years of expertise in Infant Nutrition, nestle develops infant nutrition products backed by evolving science and research. Innovation has been at the heart of Nestle since its beginning. Nestlè agrees with the World Health Organization and other medical and health associations that breast milk is the best and the most natural food for babies. Important Notice: Mother’s milk is best for your baby.",https://www.bigbasket.com/media/uploads/p/l/40156135_9-nestle-nan-excellapro-follow-up-formula-powder-stage-3-after-12-months-contains-vitamins.jpg
Buy baby care products online,Pampers,"Premium Care Diaper Pants - XXL, 15-25 kg, Lotion with Aloe Vera",₹2276.01,₹2299,60 pcs,₹23 OFF,4.3,"New pampers premium care pants with 360-degree cottony softness give your baby the ultimate comfort all day, all night long. Pampers premium care pants contain soothing lotion with aloe vera to protect your baby's skin from rashes, while its 10 million micropores allow your baby's skin to breathe. Its 12-hour leak lock facility keeps your baby dry and away from wetness.Experience 5-star comfort with unique added features like a wetness indicator that turns yellow to blue indicating when you may change the diaper and a disposal tape to help you with easy disposal. Pampers premium pants are available in the newborn (NB), S, M, L, XL & XXL sizes.",https://www.bigbasket.com/media/uploads/p/l/1227701_3-pampers-premium-care-diapers-xxl.jpg
Buy baby care products online,Aptamil,"Gold Follow Up Infant Formula Powder - From 6 To 12 Months, Stage 2",₹975,N/A,N/A,N/A,4.2,"Aptamil Stage 3 Follow up formula contains balanced, age-appropriate nutrients which support the overall growth and development of the baby. Formulated with the optimized blend of DHA & ARA to support brain development and visual acuity. It is a powdered milk substitute for babies from 12 months onwards of age when a mother’s milk is insufficient or unavailable. It contains Nucleotides, Zinc, Selenium, Vit A, C, D, E and Beta Carotene to support Immune system development. The optimized blend of DHA and ARA, Iron, Iodine, Folic acid, Choline and Taurine support brain and visual function. Whey Casein ratio 60:40, 100% lactose supports digestive health. Protein, Calcium, Phosphorus, Vitamin D and K support physical growth. For over 100 years Nutricia has been at the forefront of innovation in infant nutrition, Nutricia family firmly believes that breast milk is the best for infants.",https://www.bigbasket.com/media/uploads/p/l/40097876_9-aptamil-follow-up-infant-formula-powder-stage-3-from-12-months-onwards.jpg
Buy baby care products online,Himalaya Baby,Baby Powder,₹142.5,₹150,200 g,₹8 OFF,4.3,Himalayaâ€™s Baby Powder is formulated with herbal ingredients which helps keep babyâ€™s skin cool and comfortable.,https://www.bigbasket.com/media/uploads/p/l/100526377_6-himalaya-baby-baby-powder.jpg
